author,comment,likes,published_at
@cahayaterang5961,"Oyo seluruh rakyat Indonesia dukung dan selamatkan pak prabowo untuk memberantas koruptor dan pengkianat bangsa dia orang baik dan iklas untuk rakyat Indonesia, saat ini pak prabowo dalam bahaya sudah di kepung pengkianat bangsa mari kita selamatkan. 
Pak mafud MD orang jujur❤❤",0,2025-09-01T13:16:31Z
@SunaSuni-t6h,Reza termul..,0,2025-09-01T13:15:50Z
@iwanjuanda8485,Ini dia di belakangnya yg gaduh ternyata mafia,0,2025-09-01T13:11:52Z
@niwayansuwarmini3730,"Luhut berpengaruh besar kepada jokowi,,",0,2025-09-01T13:02:10Z
@OdyPrastyo,"Satu hal yg tidak pernah dilakukan Jokowi adalah, diskusi terbuka bersama orang orang berpendidikan dan cerdas di negeri ini.",0,2025-09-01T13:00:58Z
@Mirzaaaavevo,Cihuyyyyy,0,2025-09-01T12:58:46Z
@AidenMitraGemilang,kenapa tidak di hapus saja subsidi BBM...,0,2025-09-01T12:58:12Z
@gunawanlee4574,"Kisah podcast ini mirip sekali dengan cerita Lord of the Ring. 
…
“The One“ ring ibarat kekuasaan yg menggiurkan. Insan yg tadi nya lugu & polos lama kelamaan menjadi rusak akibat kekuasaan. 
…
Hanya segelintir orang saja yg mampu menahan godaan dari kekuasaan. Itu pun beliau harus membayar harga yg teramat sangat mahal.",5,2025-09-01T12:47:41Z
@hijriatidewi4965,"Untuk jado orang baik harus kuat Iman nya. Harus punya rasa Takut dan Malu
Harus selalu sadar apa yang diperbuat pasti harus  dipertanggung jawabkan.
Terakhir segimana ditutupi juga Tuhan tau.",0,2025-09-01T12:27:21Z
@TasiyanToro-eu3bq,Bisa jadi riza calid bersatu sama sahroni di singapur,0,2025-09-01T12:17:13Z
@IamDamRanDom,Ah si riza kan sohin opung juga bukannya? Ambil 20% jadinya 11%😅,0,2025-09-01T12:12:11Z
@KomangSatria-t5p,Pantes Roky Gerung terus kritik Jokowi,0,2025-09-01T12:08:25Z
@ainuzuhdaafif,Kacau emg mulyono. Bnyk org tertipu dgn wajah lugunya,1,2025-09-01T11:58:01Z
@AdewahyuSulistyono,jokowi ❤❤,1,2025-09-01T11:35:58Z
@tantilodan2603,"mental para pejabat indonesia 
kalau sudah diluar  
hanya bisa menjelekan",0,2025-09-01T11:21:36Z
@ijal_fachri,"Baru tau dan gk nyangka,,kalau dimasa kepemimpinan pak jokowi,,orang2 jujur dan berpihak masyarakat banyak d singkirkan dan di bungkam🤦‍♂️😢😢",0,2025-09-01T11:00:58Z
@johngoh7170,"2 orang yang sulit bisa dipercaya, isinya dendam",0,2025-09-01T10:48:09Z
@Fishsound-c,"Berpuluh-puluh tahun tidak tersentuh, keren pak prabowo💪",29,2025-09-01T10:42:58Z
@Irmapj_49,Mahfud md dan sudirman said kayanya cocok buat 2029,0,2025-09-01T10:41:57Z
@khadijahdijah8585,"Bapak, semoga allah lindungi kalian dari orang orang dzalim yang rakussss dan tidak pernah merasa puass",0,2025-09-01T10:22:14Z
@amirmachmudin2530,"Bicara yg adil...
Kejelekan pribadi nya, mr. Presiden juga punya dan tahu..
MD jangan over nyaru panggung",0,2025-09-01T10:19:12Z
@mamalova5816,AUTO SUBSCRUB KLW AYAHANDA MAHFUD TOKOH FAFORITKU..,1,2025-09-01T09:36:52Z
@indahrustianisa,✨️✨️✨️,1,2025-09-01T09:24:18Z
@marwanwae26,kasus kanjuruhan apa yang terjadi sebenernya yaa? itu ada pak mahfud jg disana saat itu..,0,2025-09-01T09:07:17Z
@bagasprakoso9466,Sehat selalu pak mahfud,9,2025-09-01T08:51:55Z
@yulianar7079,Saya kesini tgl 1 sept nyimak diskusi ini...,137,2025-09-01T08:37:06Z
@barikkurniawansyahchannel9496,Allah tdak tdr merdeka mari sama sama kita slmatkan bangsa dan negra indonesia❤,0,2025-09-01T08:01:03Z
@rakuti_11,Benar kata alm gusdur bangsa ini penakut karna tidak mau bertindak pada yang bersalah,0,2025-09-01T07:56:50Z
@abiq_mhd,Kebusukan akan tercium meski di simpan di dasar laut. Kebusukan rezim sebelum Prabowo akan terbuka dengan sendirinya,0,2025-09-01T07:56:47Z
@HitamKopisaya,ADILI JOKOWI,0,2025-09-01T07:43:11Z
@ngatinahkalinampu3119,"Suatu negara, Asti  ada penjahatnya, 
Jk pemimpinnya kalah power dngan penjahatnya ai mana ndgara bisa aman dan sejahtera? 
Ya Alloh tolong negri kami ya Robb, kirimkan pemimpin yg kuat dan amanah untuk kebaikan bangsa kami ya Alloh,",0,2025-09-01T07:19:40Z
@yufitadwipratiwi2838,bisa dikatakan beliau ini kaget dg kekuasaan dan disetir oleh orang² yg berkepentingan,0,2025-09-01T06:58:09Z
@ZamroniRoni,"""makin hari makin tidak kelihatan patternya"" ",0,2025-09-01T06:23:12Z
@egnub,"Liat aja orang2 yg bener malah dikeluarin Jokowi, emang periode ke2 udah ngaco si Mulyono.",0,2025-09-01T06:13:31Z
@Sultanterbang,"Presiden ngurusi gituan,,,bukannya ngurusi rakyat",0,2025-09-01T06:09:56Z
@RickyRyan-t7z,Terima kasih Pak Sudirman Said dan Pak Mahfud ... Tetap kawal NKRI baik di dalam dan luar Pemerintahan ❤❤❤,0,2025-09-01T05:46:39Z
@pangaloppachannel6180,"Pantas pak jokowy di fitnah terus... ternyata bandar atw pemodal yaman adalah mafia minyak ...PERIKSA ANIS,DAN HRS DAN KRONI² PENCUCIAN LAIN NYA..",0,2025-09-01T05:35:27Z
@Sutarman-m4q,Yg jadi persoalan di negara ini cuma satu yaitu orang jujur tidak boleh jujur,0,2025-09-01T05:08:52Z
@reinaayang,bagus bgt pak,0,2025-09-01T05:07:38Z
@lesin5562,Ya Allah semoga orang 2 yg culas dan dzolim ini bisa diadili didunia dan akhirat 🤲🤲,0,2025-09-01T04:49:04Z
@Mothers_Pray1922,Sudirman said (kata sudirman),0,2025-09-01T04:38:30Z
@faalaros4626,Sempat heran kenapa dulu pak sudirman said direshufle,0,2025-09-01T04:36:06Z
@deanaxl1702,PAK MAHPUD SUDAH TAHU SEBLUMNYA KAH,0,2025-09-01T04:33:00Z
@MuhammadFajarSidiq-s9r,Setyanovanto kursi dewan di golkar ni wkwkwk,0,2025-09-01T04:22:00Z
@renaldima24,keren pak,0,2025-09-01T04:07:56Z
@1030type,mau peristiwa apalagi.. yg di beberkan...  ini yg ngomong orang berintegritas....  tinggal nunggu waktu aj jokowi terjebak permainannya sendiri...,0,2025-09-01T03:59:09Z
@marwanto8409,"Harus nya pak Sudirman said faham kenapa pak Jokowi marah ....
Karena seorang presiden itu tak hanya.  Ingin memberantas korupsi tapi juga ingin stabilitas politik terjaga .....kita tau .....kita rakyat itu faham ...banyak uang hasil  korupsii itu secara sembunyi akan di bagi kan di saat pemilu ..ke mereka calon calon kontestan politik 

BIAYA KAMPANYE PARPOL yg sampai trilyunan ...kalau GK dari pengusaha busuk dari mana lagi ....",0,2025-09-01T03:54:45Z
@sitiajizah8034,"seru banget pembicaraannya, ternyata menteri banyak yang di prank Jokowi 😂",0,2025-09-01T03:48:18Z
@armanto543,"Pak Luhutt orang yang sangat baik bagi orang yg disekelilingnyaa,,
Tapi tidak untuk masyarakat 😢😢",13,2025-09-01T03:39:16Z
@RachmatArif-b1b,"Sbnarnya g d orang kuat,tp tiap mafia pnya rahasia elit2 politik.",0,2025-09-01T03:32:32Z
@Nisrennzzhra,Wah ketahuan dong hati hati yah pak prabowo selalu waspada pak prabowo 🫣😮,0,2025-09-01T03:18:55Z
@ahmadzayadi3186,Ada yang nonton setelah huru hara terjadi belakangan ini ?,0,2025-09-01T03:15:59Z
@dewiwidya922,nadzubilla mindzalik jauhkan dari sifat tamak kikir dan munafik mnjdi seorang pemimpin ya Allah,0,2025-09-01T03:08:25Z
@SyamsuddinMadong-v7z,"Bpk presiden harus turun tangan terkait korupsi di masa presiden Jokowi dan konco,,nya. Ini penghianatan terhadap rakyat dan negara. Ini sdh jelas koruptor.",0,2025-09-01T03:08:22Z
@AridaAprilawaty,PERAN JOKOWI??? MENGHALANGI KALO SAMPE KPK MASUK 😮😮😮,0,2025-09-01T02:57:17Z
@aryamaheswara1997,Bobroknya pejabat Indonesia rakus duit rakyat...betul pesan bung Karno,0,2025-09-01T02:42:05Z
@aryamaheswara1997,Cuma rakyat Indonesia yang mampu di pemerintahan sudah penuh lumbung tikus,0,2025-09-01T02:36:20Z
@didakusdagomez7699,jokowi lagi jokowi lagi lihat saja terus terang dan terang benderang penghancur negara,1,2025-09-01T02:34:00Z
@aryamaheswara1997,Ayolah seluruh rakyat Indonesia bersih bersih sampah yg di timbun dari pemerintah yg lalu yg terus menerus penuh di lumbung tikus,0,2025-09-01T02:33:32Z
@endangsapto4395,"Kita berdoa semoga Tuhan Yesus segera memberikan keadilan pada Jokowi ,karena hanya Yesus yg sanggup Adil dan berkuasa atas Jokowi.....manusia tdk bisa diandalkan !!!!!",0,2025-09-01T02:03:09Z
@haydaraghsar8736,PRABOWO SAJA AMBIGU UTK MENANGKAP RC APLG JKW......   RIVAL POLITIK PRABOWO PERNAH BERSUARA BHW PRABOWO PERNAH MENERIMA 500 MILIAR DARI RC,0,2025-09-01T01:54:19Z
@kzul4451,Kayanya sulit yah kalo menyimak dari pembicaraan Pak Sudirman S dan Prof. Mahfud,0,2025-09-01T01:01:14Z
@Toni1963-k1d,SEKARANG BEGITU BANYAKNYA TUKANG FITNAH..!!!,0,2025-09-01T01:00:59Z
@Toni1963-k1d,SUDIRMAN SAID BENER ATAU FITNAH ????,0,2025-09-01T00:59:51Z
@dwisakartinia9009,"pak Sudirman orangnya pemberani 👍, bapakku E.E Hantoro orgnya jujur,amanah,nasionalis, dlnya Direktur EP DitJen Migas selama 16 th,bekerja di DitJen Migas selama 32th,...miris pak, ...kami sbg rakyat Indonesia 🇮🇩,....sumber daya alam minyak dikorupsi sampe hampir 1000 trilyun,yg seharusnya diperuntukkan kemakmuran, kesejahteraan rakyat Indonesia",0,2025-09-01T00:23:00Z
@kitatahu3837,"Yang satu sakit hati sama bapaknya yang satu lagi sama anaknya, semoga sakit hati yg kalian rasakan abadi 😊",0,2025-08-31T23:56:06Z
@lexxa3233,Apa beliau pegang KARTU ❤,0,2025-08-31T23:46:31Z
@thanoskolektorakik8407,Waktu Menkopolhutkam ngapain ???,0,2025-08-31T23:42:14Z
@thanoskolektorakik8407,"Siapa riza chalid ??,",0,2025-08-31T23:39:19Z
@ms.natanegara,Termasuk mpud juga ga berdaya menghadapi Riza Khalid kan?,0,2025-08-31T23:34:13Z
@PutuAstama-yy8nx,"Berarti sejak dulu para mafia sdh menyandera pemerintah dan pemerintah berikutnya ikut tersandera dari mata rantai pemerintah sebelumnya,, dan sampai kapanpun mata rantai mafia ini terus berlanjut siapapun presidennya. Karena mafia ini sdh mengurat dan mengakar sehingga pemimpin selanjutnya akan terjebak dlm lingkaran itu, dari Reformasi sampai kapanpun mafia ini tdak bisa dibasmi karena mafia ini dari jaman sebelum Reformasi sdh menguasai keadaan dan membuat mata rantai yg kuat dan ngk bisa diputus sepanjang masa,,,, karena menyimak diskusi ini bahwa adh berapa kali ganti presiden tapi tdk mampu bahkan mata rantainya makin kuat,, karena para mafia ini mata rantai menguasai parpol dan legeslatif",0,2025-08-31T23:19:05Z
@7om6un40,"Pak MD, bagaimana menangkap maling yang begitu pintar dan licin? Dengan membawa dia masuk sebagai VVIP. Paham pak....",0,2025-08-31T22:57:32Z
@sialebaou3191,Berharap kebuka semua aliran dana dari Riza Halid. Bisa jadi aliran dana masuk ke partai. Kenapa pak Sudirman tidak mengoreksi saat Anis juga dekat dan di dukung oleh keluarga Riza Halid....,0,2025-08-31T22:41:22Z
@ainunnajat12ainunnajat93,Prof. Ayo prof edukasi anda sangat diperlukan agar masyarakat tidak lagi saling menyerang 😢,1,2025-08-31T22:15:13Z
@supriono3618,Memang ada,0,2025-08-31T21:54:59Z
@SariPutri-x6v,Perlawanan koruptors thdp pemerintah itu sdh akut😢 semoga Pak Presiden di beri  kekuatan dan kemudahan utk menuntaskan urusan korupsi ini🤲🤲,0,2025-08-31T21:54:32Z
@yogapratomo8824,Geng oslo dan luhut yang buat tata negara ini jadi kacau balau anj,1,2025-08-31T19:47:42Z
@BryanMelville11,Pak Mahmud the best for indonesia,1,2025-08-31T18:14:07Z
@alamsyahamri6051,dari diskusi ini kita tau kalau ternyata 10tahun kita dipimpin sama pemimpin yang kotor,0,2025-08-31T18:12:48Z
@ariodeanwirawan376,🇲🇨🇲🇨🇲🇨,0,2025-08-31T17:07:30Z
@liliputkecil-x4h,"gilaaa yaaa😢 peraturan MK aja bisa dirubah segampang itu lohh demi mafiaa, sedihh bgt asli",0,2025-08-31T16:53:51Z
@rabbitmotion47,Podcast keren prof❤,0,2025-08-31T16:16:42Z
@surjegeyadi2981,"Berdua pak Mahfud dan Sudirman Said dulu menjadi kabinet kenapa gak berbuat atau kenapa dibicarakan ke publik dari dulu
Setelah di luar baru ngomong kemana mana",0,2025-08-31T16:03:00Z
@bangjackjack2892,Pak.mahfud mau tanya.saat anda masih berrugas kenapa diam sj..,0,2025-08-31T16:02:25Z
@MediaPratamaSemesta,"Banyak comment yg menyalahkan Jokowi padahal zaman Jokowilah, Reza Chalid pelan"" dikenalkan jokowi ke public sehingga byk yg kenal. Jokowi ingin menangkap Reza Chalid tapi sulit Krn Jokowi TDK punya power akibat ada ketua partai mbo jamu dan byk strategi yg harus dilakukan PD zaman Jokowi. Di zamannya, Jokowi juga sudah spill mengenai mafia migas, termasuk Ahok yg ada di pertamina sudah berkoar"" ttg mafia migas. Setelah Prabowo jdi presiden, nah mafia migas nih dijadikan tersangka dan akibatnya terjadi demo baru"" ini. Panjang juga ya perjalanan utk menguak korupsi/mafia migas ini, kita lihat selanjutnya bagaimana.",1,2025-08-31T15:57:44Z
@bancetaja4739,"tapi apa g d ketawai masyarakat KLW Mahfud MD hari ini bicaranya agak mengarah menyudutkan Jokowi ,klw dulu bahkan tiap hari memuji p Jokowi d saat masih dalam kabinet ,ini kn 2 statment yg  berbeda ,apa karena beda dulu dan sekarang ,apa p Mahfud tidak khawatir d anggap mental penjilat",0,2025-08-31T15:50:59Z
@TikaAyu-e8k,Itulah Mulyono...,0,2025-08-31T15:48:06Z
@uden49,Kalau nyimak dari diskusi ini main head nya sepertinya tidak jauh dan cenderung kuat ke Opung ..,0,2025-08-31T15:39:42Z
@Indomie_1112,Semoga pak prabowo di beri kesehatan dan setamina yang kuat,28,2025-08-31T15:32:32Z
@mohmansur8245,"Bang ini gw harap lu punya power, ini problem nya ada di mega korupsi, yang orang-orang nya tidak Terima dan ingin ada gusdur ke 2, plis ini jaman udah bener presidennya, ayo bantu untuk ngasih pencerahan ke masyarakat kalau kita di adu domba dengan rakyat, aparat presiden, hanya karena para koruptor yg dikejar prabowo",5,2025-08-31T15:24:15Z
@afifrengga8346,Kegaduhan dinegri ini dimulai dari Fir'aun itu🥀✊,0,2025-08-31T15:09:10Z
@AkhtarIrawan-t2i,Jokowi biar kerok gk di sangka asli 😢,0,2025-08-31T15:04:11Z
@abdulmajid6966,29:24,0,2025-08-31T14:59:10Z
@senikreatifitassyarif_sima2084,"Kenapa setelah Sudirman Said di Reshufle dari Menteri ahirnya Petral dibubarkan dan Riza Chalid lari dan Setia Novanto ahirnya ditangkap. 
Kabarnya Sudirman Said adalah orangnya Jusuf Kalla Waktu itu dan JK diisukan menghalang-halangi, karena Sudirman Said selalu Komunikasi dengan JK. Dan Isunya Setya Novanto adalah orangnya JK sehingga susah dieksekusi tapi karena Sudirman Said dianggap menunda2 ahirnya di Reshufle dan disitulah JK tidak punya taring lagi.",0,2025-08-31T14:52:01Z
@agusprihatin2328,❤ pak.,0,2025-08-31T14:48:27Z
@ikadeyasa103,CLEAR and CLEAR👍,0,2025-08-31T14:45:58Z
@massagepbi,"Terima kasih atas podcast ini. Mafia migas tdk single action thd kelanggengan bisnis mereka sj, tetapi sgt dipengaruhi permainan kekuasaan yg membutuhkan supporting sang mafia migas yg sgt besar.",0,2025-08-31T14:42:11Z
@ariariana5179,Kuereeeen bpk2...infony sangat wow,0,2025-08-31T13:51:24Z
@daeng5745,reza chalid sponsor tim anies hahahaha,0,2025-08-31T13:37:36Z
@ustadsaja7775,Prabowo lebih parah sama c hasto udah takut knp mahfud baru ngomong hari ini tidak dari dulu lagi punya kewenangan ketika menjadi menkopolhukam,0,2025-08-31T12:59:31Z
@lalawidodo7701,Yaahh..trs kita mau berlindung kmn klo presiden aja takut 😢,0,2025-08-31T12:18:39Z
@AgusSolly-h5c,Pembelokan sejarah bangsa lbh berbahaya,0,2025-08-31T12:00:00Z
@akagami.9383,Sedih banget lihat para mafia koruptor di lindungi 😢,6,2025-08-31T11:49:18Z
@irwanhatta4098,"Ditugasi tp malah ditekan saat  berprestasi, mungkin maksud dia nikmati saja jabatan yg didapat.",0,2025-08-31T11:26:30Z
@carapraktis,"Baru tau pak Mahfud ada channel se estrim ini, auto subscribe",0,2025-08-31T11:22:05Z
@archyde88,Terharu saya masih ada orang-orang yang peduli sama negeri yang sakit ini 😢,8,2025-08-31T10:32:14Z
@abahajay6089,"Prabowo dan dpr tidak memberlakukan PERAMPASAN ASET KORUPTOR BELIAU BELIAU BUKAN NEGARAWAN
Rampas dan masukkan pada APBN & APBD",1,2025-08-31T10:13:55Z
@abahajay6089,"NEGARA KAYA DENGAN MEMBERLAKUKAN.                               #  PERAMPASAN ASET KORUPTOR 
 # diperuntukan apbn dan apbd... dari hasil rampasan tersebut",0,2025-08-31T10:11:46Z
@didingruskandi2413,Artinya Mul melindungi?,0,2025-08-31T10:10:42Z
@ezafchannel7068,"Disingapur tidak bisa 2 kewarganegaraan pak, Singapur hanya kasih permanent resident saja.",0,2025-08-31T10:08:58Z
@footbaal447,"Kenapa dulu tidak jadi wapres prabowo aja pak, pasti negara akan brantas habis mafia korup",0,2025-08-31T10:03:56Z
@GusMiftah-b6h,OCCRP tidak berbohong,1,2025-08-31T09:42:38Z
@Suwandi-h1x,"Pk Sudirman, pk Mahfud sampean org2 hebat mempunyai kompeten di masalah hukum dan tau jelas tentang masalah negara ini, kl Anda2 tdk berbuat anda akan menanggung dosa dimata Alloh, berbuatlah demi anak2 kita dan demi negara",73,2025-08-31T08:35:29Z
@hendridwisatrya,"RUU  Perampasan Asset  dan Hukuman Mari Koruptur itu tidak mungkin terlaksana.... kerna di baling batu aja dlm DPR DPD kena kepala koruptor melantun kena lagi koruptur jatuh kena kaki, kaki koruptor.... pertama kena kepala Luhut, kuruptor atau ngak..?
Note : hukuman itu pada pemberi dan penerima, mereka tidak boleh menjadi saksi",0,2025-08-31T07:51:34Z
@sindypratiwiw3345,Up,0,2025-08-31T07:46:41Z
@EdyJambi-p5p,"Reformasi lebih biadap dari G30S PKI 
Mengapa ❓
Kalau G30S PKI makar kepada pemerintah. 
Sedangkan Reformasi makar kepada pemerintah dan konstirusi UUD 45 warisan pendiri bangsa.",0,2025-08-31T06:08:36Z
@Alus-Pikeun-Anjeun,"Channel ini keren teunan Prof ! Semoga terus amanah menjaga Indonesia dari kehancuran yang disebabkan penghianat bangsa yang mengincar sendi2 kesakralan bernegara, semoga Prof tetap sehat dan diberkahi oleh Allah SWT",0,2025-08-31T05:25:01Z
@hiluxkuning86,😎🇲🇨,0,2025-08-31T04:41:15Z
@aankunaefi7085,dan hari ini ..... apakah bagian dari skenario,1,2025-08-31T03:56:22Z
@parhanadilah8662,Pak Mahfud makasih banyak pak semoga bapak selalu dalam lindungan Allah SWT.,0,2025-08-31T02:25:07Z
@kantongsemar3668,Prof Mahfud MD tau banyak persoalan di Indonesia.. Meski tdk tahu semuanya,0,2025-08-31T01:57:35Z
@hendradjaja7821,"Serahkan     koruptor   ke   rakyat  ,   keadilan   pasti   tercapai   😂",0,2025-08-30T23:08:58Z
@infogoal88,"""Luhut teman baik setnov"" 🎉🎉🎉🎉 yeyyyyyy",0,2025-08-30T21:36:30Z
@mrsponente,Entah kenapa klo dengar prof mahmud ngomong sangat mudah di mengerti,0,2025-08-30T21:30:09Z
@asepsyamsudin6342,Jgn jgn kita tdk punya kecintaan pada pembangunan bangsanya sendiri,0,2025-08-30T17:09:16Z
@asepsyamsudin6342,Klu berpuluh thn aparat tdk bisa tertib tidak ingat rakyat ?,0,2025-08-30T17:08:16Z
@asepsyamsudin6342,Ingat... Hasilbumi itu punya siapa ?,0,2025-08-30T17:06:13Z
@asepsyamsudin6342,Dari penjualan migas ini apakah ada pengaruhnya pada peningktn kesejhteraan rakyat.,0,2025-08-30T16:08:44Z
@heruerawan998,"Blacklist riza khalid, semua harta di di indo sita",0,2025-08-30T15:38:27Z
@MrBungkus-w5v,Bapak Sudirman bergabunglah menjadi satu dg bapak mahmud agar lahir & muncul pejuang berantas korupsi,0,2025-08-30T15:14:01Z
@MrBungkus-w5v,Bapak Mahmud yg dipercaya rakyat untuk memberantas korupsi Merrrdeeekaaaaa,0,2025-08-30T15:12:01Z
@kristianais173,Akhirnya kalian tau too siapa Jokowi?,0,2025-08-30T15:11:32Z
@MrBungkus-w5v,"Bapak Mahfud MD korupsi bisa dihilangkan asal bapak tetap berjuang untuk rakyat
Korea Utara patut dipelajari",0,2025-08-30T15:11:00Z
@IntMode,"Luhut, srimulyani, erik tohir, sigit harus disingkirkan",0,2025-08-30T13:50:05Z
@subhanirawady4120,Saling menutupi pak ...sebab banyak yg terlibat...mungkin,0,2025-08-30T12:30:47Z
@sodriyudis6022,kalo tangkap susah bolanya ada ditgn aparat masuk angin gk karena sesuatu😂,0,2025-08-30T08:24:17Z
@emberplastik9047,Sehat pak Sudirman Ama pak Mahfud..semoga pak prabowo bisa meberangus mafia dan tikus tikus berdasi,0,2025-08-30T07:24:03Z
@amrithharrison7835,"Pak Rizal mirip Bruce Willis, Pak",0,2025-08-30T06:42:46Z
@sardjitoimam5897,"Kalian teralihkan kawan2 Pendemo dan penggagas PODCAST....., Anggota DPR MPR RI sudah pada melarikan diri ke Luar Negeri bersama keluarganya. Uya Kuya ke USA, selebihnya merka ke Hongkong, Shanghai, Guangzhou,  Dubai, Australia, Paris, dan beberapa memantau di Singapore. Mereka keluar lewat jalur khusus protokoler dan naik Bisnis hingga 1st Class, Check saja di Bandara Soetta, Check di VIP Room yang penuh keluarga Dewan antri untuk meninggalkan Indonesia, A1 beritanya ada di youtube dari video team beberapa maskapai dari sejak Jumat malam sampai sekarang.....ckckckckk gada hati. Ayo kang bicaralah yang lantang, jangan hanya diam.",0,2025-08-30T06:35:27Z
@icesusi1442,"Bukan tidak bisa berantas mafia, tapi dia jadi mafianya😂",0,2025-08-30T06:18:36Z
@irmara2887,mantan menteri mulai buka bukan.. ditunggu bu susi (sebagai  menteri kelautan) tamunya  apa buka buka an dibidang kelautan,0,2025-08-30T06:14:06Z
